DateTime	sewer_and_water	power	roads_and_bridges	medical	buildings	shake_intensity	location
2020-04-06 00:05:00	4.0	3.0	8.0	0.0	10.0	0.0	19
2020-04-06 00:10:00	8.0	10.0	1.0	0.0	3.0	1.0	19
2020-04-06 00:30:00	9.0	10.0	6.0	0.0	0.0	1.0	19
2020-04-06 00:40:00	4.0	5.0	7.0	0.0	3.0	1.0	19
2020-04-06 00:50:00	9.0	0.0	9.0	0.0	9.0	1.0	19
2020-04-06 00:55:00	6.0	2.0	2.0	0.0	1.0	0.0	19
2020-04-06 01:30:00	8.0	7.0	1.0	0.0	2.0	0.0	19
2020-04-06 01:50:00	8.0	7.0	3.0	0.0	8.0	0.0	19
2020-04-06 02:00:00	10.0	2.0	9.0	0.0	1.0	0.0	19
2020-04-06 02:25:00	9.0	6.0	9.0	0.0	0.0	0.0	19
2020-04-06 02:30:00	5.0	6.0	2.0	0.0	10.0	0.0	19
2020-04-06 02:35:00	8.0	10.0	6.0	0.0	1.0	0.0	19
2020-04-06 02:45:00	7.0	4.0	2.0	0.0	8.0	0.0	19
2020-04-06 03:00:00	2.0	10.0	10.0	0.0	7.0	0.0	19
2020-04-06 03:40:00	0.0	4.0	1.0	0.0	1.0	0.0	19
2020-04-06 04:00:00	5.0	10.0	8.0	0.0	6.0	0.0	19
2020-04-06 04:20:00	0.0	0.0	5.0	0.0	7.0	0.0	19
2020-04-06 04:40:00	2.0	4.0	4.0	0.0	5.0	0.0	19
2020-04-06 05:00:00	1.0	4.0	4.0	0.0	5.0	0.0	19
2020-04-06 05:35:00	4.0	4.0	6.0	0.0	10.0	0.0	19
2020-04-06 06:00:00	6.5	3.5	2.0	0.0	6.5	0.0	19
2020-04-06 06:10:00	7.0	10.0	7.0	0.0	10.0	0.0	19
2020-04-06 06:15:00	6.0	3.0	10.0	0.0	5.0	0.0	19
2020-04-06 06:55:00	10.0	1.0	9.0	0.0	3.0	0.0	19
2020-04-06 07:10:00	4.666666666666667	5.666666666666667	5.333333333333333	0.0	8.0	0.0	19
2020-04-06 07:30:00	6.666666666666667	5.666666666666667	3.3333333333333335	0.0	8.0	0.0	19
2020-04-06 07:50:00	6.0	9.0	0.0	0.0	10.0	1.0	19
2020-04-06 07:55:00	4.666666666666667	9.0	2.6666666666666665	0.0	4.666666666666667	0.0	19
2020-04-06 08:45:00	9.0	1.0	8.0	0.0	9.0	0.0	19
2020-04-06 08:50:00	8.0	3.0	8.0	0.0	1.0	0.0	19
2020-04-06 09:00:00	2.0	3.0	3.0	0.0	0.0	0.0	19
2020-04-06 09:15:00	7.0	8.0	8.0	0.0	1.5	0.5	19
2020-04-06 10:15:00	9.0	3.0	2.0	0.0	1.0	0.0	19
2020-04-06 11:00:00	6.0	7.0	3.0	0.0	7.0	0.0	19
2020-04-06 11:10:00	10.0	3.0	1.0	0.0	6.0	0.0	19
2020-04-06 11:20:00	6.0	5.0	6.0	0.0	4.5	0.0	19
2020-04-06 11:35:00	10.0	9.0	0.0	0.0	3.0	0.0	19
2020-04-06 12:30:00	6.0	5.0	0.0	0.0	0.0	0.0	19
2020-04-06 12:50:00	3.0	7.0	1.0	0.0	1.0	0.0	19
2020-04-06 13:10:00	3.0	3.0	3.0	0.0	10.0	0.0	19
