DateTime	sewer_and_water	power	roads_and_bridges	medical	buildings	shake_intensity	location
2020-04-06 01:05:00	5.0	10.0	7.0	10.0	5.0	0.0	11
2020-04-06 01:20:00	10.0	0.0	7.0	6.0	6.0	0.0	11
2020-04-06 01:30:00	10.0	4.0	2.0	6.0	7.0	0.0	11
2020-04-06 01:35:00	2.0	9.0	10.0	10.0	4.0	0.0	11
2020-04-06 02:05:00	7.5	5.0	9.0	3.0	5.5	0.0	11
2020-04-06 02:25:00	10.0	7.0	7.0	9.0	9.0	1.0	11
2020-04-06 02:45:00	6.0	5.0	6.0	10.0	10.0	0.0	11
2020-04-06 02:50:00	0.0	1.0	8.0	0.0	3.0	0.0	11
2020-04-06 02:55:00	10.0	3.0	1.0	5.0	4.0	0.0	11
2020-04-06 03:00:00	3.0	1.0	8.0	3.0	3.0	0.0	11
2020-04-06 04:00:00	5.0	8.0	7.0	5.0	7.0	0.0	11
2020-04-06 05:25:00	10.0	0.0	10.0	2.0	5.0	0.0	11
2020-04-06 06:10:00	10.0	10.0	3.0	7.0	10.0	1.0	11
2020-04-06 07:25:00	10.0	9.0	9.0	1.0	10.0	0.0	11
2020-04-06 08:15:00	9.0	9.0	10.0	10.0	10.0	0.0	11
2020-04-06 09:10:00	5.0	6.0	0.0	0.0	10.0	0.0	11
2020-04-06 11:00:00	3.0	10.0	9.0	5.0	2.0	0.0	11
2020-04-06 13:30:00	7.0	7.0	8.0	4.0	5.0	0.0	11
2020-04-06 13:55:00	3.0	3.0	4.0	9.0	10.0	0.0	11
2020-04-06 14:50:00	0.0	0.0	0.0	2.0	0.0	2.0	11
2020-04-06 15:05:00	2.0	7.0	4.0	7.0	6.0	0.0	11
2020-04-06 15:10:00	1.0	0.0	0.0	3.0	1.0	0.0	11
2020-04-06 15:45:00	5.0	8.0	4.0	2.0	8.0	0.0	11
2020-04-06 15:55:00	7.0	10.0	4.0	3.0	3.0	0.0	11
2020-04-06 16:00:00	6.0	10.0	10.0	3.0	1.0	0.0	11
2020-04-06 16:05:00	0.0	0.5	0.0	2.0	1.0	0.0	11
2020-04-06 16:10:00	0.14285714285714285	0.2857142857142857	0.7142857142857143	2.2857142857142856	1.2857142857142858	0.2857142857142857	11
2020-04-06 16:15:00	0.5	0.0	0.5	2.0	1.5	0.0	11
2020-04-06 16:20:00	0.0	0.0	0.0	3.0	0.0	0.0	11
2020-04-06 16:25:00	0.5	0.6666666666666666	1.8333333333333333	3.0	2.5	0.0	11
2020-04-06 16:30:00	0.3333333333333333	0.6666666666666666	0.3333333333333333	0.6666666666666666	0.3333333333333333	0.3333333333333333	11
2020-04-06 16:40:00	0.0	0.0	0.0	1.0	1.0	1.0	11
2020-04-06 16:45:00	0.6666666666666666	0.0	0.3333333333333333	1.6666666666666667	0.0	1.0	11
2020-04-06 16:50:00	0.3333333333333333	0.3333333333333333	0.0	1.3333333333333333	1.3333333333333333	0.0	11
2020-04-06 16:55:00	1.0	0.5	0.5	3.0	1.5	0.0	11
2020-04-06 17:00:00	1.0	1.0	1.0	3.0	0.0	0.0	11
2020-04-06 17:05:00	0.3333333333333333	0.6666666666666666	0.0	2.0	0.6666666666666666	0.0	11
2020-04-06 17:10:00	0.5	0.0	0.0	2.0	2.0	0.0	11
2020-04-06 17:15:00	0.5	0.5	0.0	2.5	1.0	0.0	11
2020-04-06 17:20:00	1.0	1.0	0.0	3.0	2.0	0.0	11
2020-04-06 17:25:00	0.0	0.0	0.0	3.0	2.0	0.0	11
2020-04-06 17:45:00	0.5	0.0	0.5	2.5	1.0	0.0	11
2020-04-06 17:50:00	0.0	1.0	0.0	3.0	3.0	0.0	11
2020-04-06 17:55:00	1.3333333333333333	3.3333333333333335	2.3333333333333335	4.0	3.3333333333333335	0.6666666666666666	11
2020-04-06 18:00:00	2.0	4.0	2.0	4.0	6.0	0.5	11
2020-04-06 18:05:00	0.0	0.0	0.0	3.0	0.0	1.0	11
2020-04-06 18:10:00	0.0	1.0	0.5	2.5	1.5	0.5	11
2020-04-06 18:25:00	1.0	1.0	0.0	1.0	0.0	0.0	11
2020-04-06 18:35:00	0.0	0.0	0.0	1.0	1.0	0.0	11
2020-04-06 18:45:00	1.0	2.0	0.0	2.0	2.0	0.0	11
2020-04-06 19:05:00	0.0	0.0	0.5	1.0	1.5	0.0	11
2020-04-06 19:30:00	7.0	6.0	5.0	4.0	0.0	0.0	11
2020-04-06 20:20:00	0.0	0.0	0.0	1.0	1.0	0.0	11
2020-04-06 20:50:00	10.0	5.0	7.0	0.0	10.0	0.0	11
2020-04-06 21:35:00	2.0	10.0	4.0	1.0	5.0	0.0	11
2020-04-06 22:00:00	0.0	9.0	3.0	10.0	5.0	0.0	11
2020-04-06 22:30:00	10.0	6.0	0.0	8.0	5.0	0.0	11
2020-04-06 23:15:00	10.0	10.0	4.0	0.0	10.0	0.0	11
2020-04-06 23:20:00	0.0	4.0	6.0	0.0	10.0	1.0	11
2020-04-07 00:00:00	4.0	10.0	10.0	8.0	9.0	0.0	11
2020-04-07 00:30:00	10.0	9.0	7.0	7.0	5.0	0.0	11
