DateTime	sewer_and_water	power	roads_and_bridges	medical	buildings	shake_intensity	location
2020-04-06 00:00:00	2.0	8.0	5.0	0.0	3.0	0.0	2
2020-04-06 00:05:00	10.0	10.0	3.0	0.0	10.0	0.0	2
2020-04-06 00:10:00	1.0	7.0	1.0	0.0	2.0	0.0	2
2020-04-06 00:35:00	4.5	6.5	4.5	0.0	6.0	0.5	2
2020-04-06 00:40:00	6.0	6.0	1.5	0.0	2.5	0.5	2
2020-04-06 00:45:00	9.5	7.0	1.5	0.0	6.5	0.0	2
2020-04-06 00:50:00	8.0	10.0	10.0	0.0	0.0	0.0	2
2020-04-06 00:55:00	8.0	4.0	7.0	0.0	6.0	0.0	2
2020-04-06 01:05:00	6.5	4.5	2.0	0.0	8.0	0.5	2
2020-04-06 01:15:00	10.0	2.0	10.0	0.0	8.0	0.0	2
2020-04-06 01:20:00	10.0	3.0	0.0	0.0	3.0	0.0	2
2020-04-06 01:40:00	5.0	3.0	6.0	0.0	4.0	0.0	2
2020-04-06 01:45:00	4.5	2.0	4.0	0.0	5.5	0.5	2
2020-04-06 01:50:00	6.0	3.0	9.0	0.0	0.0	1.0	2
2020-04-06 01:55:00	4.0	1.0	7.0	0.0	4.0	0.0	2
2020-04-06 02:05:00	1.5	8.5	5.5	0.0	5.0	0.0	2
2020-04-06 02:10:00	6.0	9.0	5.0	0.0	5.0	0.0	2
2020-04-06 02:20:00	2.0	4.0	4.0	0.0	2.0	0.0	2
2020-04-06 02:40:00	0.0	3.0	10.0	0.0	1.0	0.0	2
2020-04-06 02:45:00	9.5	5.0	9.0	1.0	5.5	0.0	2
2020-04-06 02:55:00	10.0	10.0	10.0	0.0	5.0	0.0	2
2020-04-06 03:00:00	2.6666666666666665	3.3333333333333335	7.333333333333333	0.0	3.6666666666666665	0.3333333333333333	2
2020-04-06 03:05:00	10.0	2.0	1.0	0.0	4.0	0.0	2
2020-04-06 03:10:00	10.0	4.0	5.0	0.0	10.0	0.0	2
2020-04-06 03:15:00	6.0	7.0	7.0	0.0	9.0	0.0	2
2020-04-06 03:20:00	4.0	9.0	8.0	0.0	7.0	0.0	2
2020-04-06 03:25:00	4.0	0.0	1.0	0.0	3.0	0.0	2
2020-04-06 03:30:00	3.0	1.0	7.0	0.0	9.0	0.0	2
2020-04-06 03:35:00	10.0	0.0	3.0	0.0	9.0	0.0	2
2020-04-06 03:40:00	4.0	3.0	6.0	0.0	8.0	1.0	2
2020-04-06 03:50:00	9.0	0.0	8.0	0.0	9.0	0.0	2
2020-04-06 04:00:00	9.0	10.0	0.0	0.0	10.0	0.0	2
2020-04-06 04:05:00	4.0	2.0	10.0	0.0	8.0	0.0	2
2020-04-06 04:15:00	4.0	3.5	9.0	0.0	9.0	0.0	2
2020-04-06 04:25:00	10.0	5.0	6.0	0.0	1.0	0.0	2
2020-04-06 04:35:00	10.0	3.0	3.0	0.0	10.0	1.0	2
2020-04-06 04:40:00	5.0	7.0	10.0	0.0	1.0	0.0	2
2020-04-06 05:00:00	0.0	5.5	5.0	0.0	5.5	0.0	2
2020-04-06 05:05:00	8.0	7.5	4.0	0.0	4.0	0.5	2
2020-04-06 05:10:00	10.0	4.0	4.0	0.0	9.0	0.0	2
2020-04-06 05:15:00	0.0	3.0	10.0	0.0	8.0	0.0	2
2020-04-06 05:20:00	10.0	3.0	3.0	0.0	2.0	0.0	2
2020-04-06 05:30:00	3.0	9.0	5.0	0.0	9.0	0.0	2
2020-04-06 05:55:00	6.0	7.0	7.0	0.0	9.0	0.0	2
2020-04-06 06:00:00	1.0	9.0	8.0	0.0	3.0	0.0	2
2020-04-06 06:15:00	1.0	7.0	7.0	0.0	1.0	0.0	2
2020-04-06 06:25:00	1.0	3.0	7.0	0.0	0.0	0.0	2
2020-04-06 06:30:00	0.0	9.0	10.0	0.0	9.0	0.0	2
2020-04-06 06:40:00	10.0	10.0	0.0	0.0	10.0	0.0	2
2020-04-06 07:00:00	5.0	4.5	3.0	0.0	6.5	0.0	2
2020-04-06 07:05:00	2.0	10.0	1.0	0.0	5.0	0.0	2
2020-04-06 07:15:00	6.0	0.0	10.0	0.0	10.0	0.0	2
2020-04-06 07:20:00	5.0	0.0	9.0	0.0	3.0	0.0	2
2020-04-06 07:25:00	5.0	6.5	7.5	0.0	7.0	0.0	2
2020-04-06 07:35:00	6.0	9.0	4.0	0.0	5.0	0.0	2
2020-04-06 08:10:00	4.333333333333333	5.333333333333333	7.666666666666667	0.0	5.666666666666667	0.0	2
2020-04-06 08:15:00	9.0	10.0	10.0	0.0	5.0	0.0	2
2020-04-06 08:20:00	5.0	1.0	4.0	0.0	7.0	0.0	2
2020-04-06 08:25:00	5.0	0.5	5.0	0.0	6.0	0.0	2
2020-04-06 08:40:00	7.5	6.5	2.0	0.0	7.5	0.0	2
2020-04-06 08:45:00	9.0	6.0	0.0	0.0	4.0	0.0	2
2020-04-06 08:50:00	3.0	10.0	4.0	0.0	8.0	0.0	2
2020-04-06 09:05:00	7.0	9.0	2.0	0.0	0.0	0.0	2
2020-04-06 09:10:00	8.0	7.0	3.0	0.0	9.0	0.0	2
2020-04-06 09:15:00	6.0	9.0	5.0	0.0	2.0	1.0	2
2020-04-06 09:20:00	8.0	8.0	1.0	0.0	0.0	0.0	2
2020-04-06 09:25:00	7.0	7.0	9.0	0.0	8.0	1.0	2
2020-04-06 09:30:00	0.0	1.0	3.0	0.0	2.0	0.0	2
2020-04-06 09:35:00	6.0	10.0	3.0	0.0	6.0	0.0	2
2020-04-06 09:40:00	2.0	10.0	8.0	0.0	4.0	1.0	2
2020-04-06 09:50:00	8.0	6.0	10.0	0.0	9.0	0.0	2
2020-04-06 09:55:00	4.0	1.0	10.0	0.0	9.0	0.0	2
2020-04-06 10:00:00	4.0	1.0	1.0	0.0	10.0	0.0	2
2020-04-06 10:10:00	1.0	10.0	0.0	0.0	1.0	1.0	2
2020-04-06 10:15:00	5.0	7.0	0.0	0.0	8.0	0.0	2
2020-04-06 10:45:00	7.0	1.0	7.0	0.0	5.0	0.0	2
2020-04-06 10:55:00	5.333333333333333	6.333333333333333	5.333333333333333	0.0	8.666666666666666	0.0	2
2020-04-06 11:05:00	6.0	1.3333333333333333	4.333333333333333	0.0	7.666666666666667	0.0	2
2020-04-06 11:10:00	5.5	9.0	4.0	0.0	7.0	0.0	2
2020-04-06 11:15:00	0.0	9.0	9.0	0.0	5.0	0.0	2
2020-04-06 11:20:00	7.0	9.0	4.0	0.0	6.0	0.0	2
2020-04-06 11:35:00	6.5	0.5	5.5	0.0	5.5	0.0	2
2020-04-06 11:45:00	3.0	3.5	6.5	0.0	8.5	0.0	2
2020-04-06 11:50:00	3.0	10.0	9.0	0.0	3.0	0.0	2
2020-04-06 12:05:00	4.0	0.0	1.0	0.0	9.0	0.0	2
2020-04-06 12:15:00	5.0	9.5	9.0	0.0	1.5	0.0	2
2020-04-06 12:25:00	1.0	6.0	2.0	0.0	4.0	0.0	2
2020-04-06 12:30:00	1.0	3.0	5.0	0.0	4.0	0.0	2
2020-04-06 12:35:00	10.0	8.0	1.0	0.0	1.0	1.0	2
2020-04-06 12:45:00	5.0	2.0	10.0	0.0	8.0	0.0	2
2020-04-06 12:55:00	6.0	10.0	9.0	0.0	1.0	0.0	2
2020-04-06 13:30:00	6.5	4.0	5.5	0.0	5.0	0.0	2
2020-04-06 13:40:00	0.0	1.0	5.5	0.0	10.0	0.0	2
2020-04-06 13:45:00	2.0	8.666666666666666	7.0	0.0	4.0	0.0	2
2020-04-06 13:50:00	3.0	6.0	4.5	0.0	10.0	0.0	2
2020-04-06 14:00:00	10.0	7.0	5.0	0.0	5.5	0.0	2
2020-04-06 14:05:00	8.5	2.5	8.0	0.0	7.5	0.0	2
2020-04-06 14:10:00	10.0	7.0	6.0	0.0	6.0	0.0	2
2020-04-06 14:25:00	6.0	1.0	8.0	0.0	9.0	0.0	2
2020-04-06 14:35:00	0.0	0.0	0.0	0.0	1.25	0.0	2
2020-04-06 14:40:00	3.0	5.0	5.0	0.0	6.0	0.0	2
2020-04-06 14:45:00	7.5	4.0	6.0	0.0	7.0	0.0	2
2020-04-06 14:50:00	3.6	3.2	0.8	0.0	0.8	0.2	2
2020-04-06 14:55:00	0.0	0.0	1.0	0.0	1.0	0.0	2
2020-04-06 15:00:00	2.75	1.75	5.0	0.0	2.75	0.25	2
2020-04-06 15:05:00	1.25	2.5	1.5	0.0	1.0	0.0	2
2020-04-06 15:10:00	3.3333333333333335	2.0	2.6666666666666665	0.0	3.6666666666666665	0.6666666666666666	2
2020-04-06 15:15:00	0.0	0.0	0.0	0.0	1.0	1.0	2
2020-04-06 15:20:00	0.0	0.5	0.0	0.0	0.5	0.5	2
2020-04-06 15:25:00	9.0	10.0	2.0	0.0	9.0	0.0	2
2020-04-06 15:30:00	3.3333333333333335	3.0	0.3333333333333333	0.0	4.0	0.0	2
2020-04-06 15:35:00	6.0	10.0	5.0	0.0	6.0	0.0	2
2020-04-06 15:45:00	6.5	4.5	6.0	0.0	5.5	0.0	2
2020-04-06 15:55:00	0.0	0.0	0.0	0.0	0.0	1.0	2
2020-04-06 16:00:00	2.0	1.6666666666666667	1.6666666666666667	0.0	2.5	0.3333333333333333	2
2020-04-06 16:05:00	1.2222222222222223	0.8888888888888888	3.2222222222222223	0.0	3.2222222222222223	0.3333333333333333	2
2020-04-06 16:10:00	0.25	1.25	0.5	0.0	1.0	0.0	2
2020-04-06 16:15:00	0.2222222222222222	0.3333333333333333	0.2222222222222222	0.0	0.5555555555555556	0.3333333333333333	2
2020-04-06 16:20:00	1.0909090909090908	0.5454545454545454	1.4545454545454546	0.0	2.3636363636363638	0.36363636363636365	2
2020-04-06 16:25:00	0.8333333333333334	0.3333333333333333	0.16666666666666666	0.0	1.5	0.5	2
2020-04-06 16:30:00	1.2	0.5	0.8	0.0	0.8	0.1	2
2020-04-06 16:35:00	0.0	0.42857142857142855	0.42857142857142855	0.0	0.7142857142857143	0.14285714285714285	2
2020-04-06 16:40:00	0.2	0.0	0.6	0.0	0.4	0.0	2
2020-04-06 16:45:00	1.4444444444444444	1.1111111111111112	1.8888888888888888	0.0	2.2222222222222223	0.2222222222222222	2
2020-04-06 16:50:00	0.25	0.25	0.375	1.25	1.0	0.0	2
2020-04-06 16:55:00	0.2	0.2	0.2	0.0	1.0	0.0	2
2020-04-06 17:00:00	1.3636363636363635	1.6363636363636365	1.9090909090909092	0.9090909090909091	1.8181818181818181	0.09090909090909091	2
2020-04-06 17:05:00	0.0	0.0	1.0	0.0	3.0	0.0	2
2020-04-06 17:10:00	0.0	0.3333333333333333	0.3333333333333333	0.0	1.3333333333333333	0.3333333333333333	2
2020-04-06 17:15:00	0.5	1.0	0.8333333333333334	0.0	2.0	0.16666666666666666	2
2020-04-06 17:20:00	0.0	0.25	0.0	1.75	1.5	0.0	2
2020-04-06 17:25:00	0.75	1.25	3.25	0.0	1.75	0.0	2
2020-04-06 17:30:00	2.2	2.2	2.0	0.0	0.8	0.2	2
