DateTime	sewer_and_water	power	roads_and_bridges	medical	buildings	shake_intensity	location
2020-04-06 00:05:00	10.0	4.0	1.0	0.0	1.0	0.0	14
2020-04-06 00:50:00	3.0	2.5	5.0	0.0	6.0	0.0	14
2020-04-06 00:55:00	7.0	8.0	4.0	0.0	1.0	0.0	14
2020-04-06 01:00:00	9.0	6.0	5.0	0.0	3.5	0.0	14
2020-04-06 01:15:00	4.0	10.0	5.0	0.0	10.0	0.0	14
2020-04-06 01:25:00	4.5	7.5	6.0	0.0	2.5	0.0	14
2020-04-06 02:05:00	1.0	5.0	1.0	0.0	0.0	0.0	14
2020-04-06 02:25:00	8.0	10.0	10.0	0.0	2.0	0.0	14
2020-04-06 02:40:00	5.0	5.0	10.0	0.0	4.0	0.0	14
2020-04-06 03:00:00	8.0	8.0	1.0	0.0	5.0	0.0	14
2020-04-06 03:10:00	10.0	3.0	6.0	0.0	2.0	0.0	14
2020-04-06 03:50:00	10.0	0.0	10.0	0.0	1.0	0.0	14
2020-04-06 04:05:00	8.0	4.0	9.0	0.0	10.0	0.0	14
2020-04-06 04:15:00	7.0	1.0	10.0	0.0	1.0	0.0	14
2020-04-06 04:25:00	3.0	8.0	5.0	0.0	10.0	0.0	14
2020-04-06 04:30:00	7.0	10.0	4.0	0.0	5.0	0.0	14
2020-04-06 04:35:00	10.0	1.0	10.0	0.0	2.0	0.0	14
2020-04-06 04:50:00	3.0	7.0	7.0	0.0	10.0	0.0	14
2020-04-06 04:55:00	6.0	7.0	6.0	0.0	7.0	0.0	14
2020-04-06 05:20:00	1.0	4.0	0.0	0.0	6.0	0.0	14
2020-04-06 05:45:00	4.0	8.0	8.0	0.0	7.0	0.0	14
2020-04-06 05:55:00	1.0	2.0	1.0	0.0	9.0	0.0	14
2020-04-06 06:00:00	7.0	1.0	1.0	0.0	6.0	1.0	14
2020-04-06 06:05:00	5.0	8.0	4.0	0.0	8.0	0.0	14
2020-04-06 06:15:00	3.5	5.0	10.0	0.0	6.5	0.0	14
2020-04-06 06:35:00	0.0	8.0	9.0	0.0	10.0	0.0	14
2020-04-06 07:10:00	6.0	7.0	9.0	0.0	0.0	0.0	14
2020-04-06 07:15:00	2.0	10.0	9.0	0.0	0.0	0.0	14
2020-04-06 07:25:00	1.5	4.5	4.0	0.0	6.5	0.0	14
2020-04-06 07:30:00	0.0	9.0	5.0	0.0	10.0	1.0	14
2020-04-06 07:40:00	5.0	2.0	2.0	0.0	3.0	0.0	14
2020-04-06 07:50:00	5.5	5.5	7.5	0.0	1.5	0.0	14
2020-04-06 08:05:00	10.0	10.0	10.0	0.0	8.0	0.0	14
2020-04-06 08:10:00	0.0	7.0	9.0	0.0	2.0	0.0	14
2020-04-06 08:20:00	10.0	2.0	9.0	0.0	4.0	0.0	14
2020-04-06 08:30:00	1.0	1.0	10.0	0.0	0.0	0.0	14
2020-04-06 08:35:00	3.0	0.0	4.0	0.0	5.0	0.0	14
2020-04-06 08:40:00	5.0	0.0	4.0	0.0	4.0	0.0	14
2020-04-06 09:00:00	5.0	0.5	2.0	0.0	8.0	0.0	14
2020-04-06 09:10:00	10.0	10.0	10.0	0.0	10.0	0.0	14
2020-04-06 09:20:00	2.0	10.0	8.0	0.0	9.0	0.0	14
2020-04-06 09:50:00	9.0	10.0	6.0	0.0	6.0	0.0	14
2020-04-06 10:10:00	5.0	7.0	2.0	0.0	1.0	0.0	14
2020-04-06 10:45:00	8.0	10.0	0.0	0.0	8.0	0.0	14
2020-04-06 10:50:00	7.0	2.5	4.0	0.0	3.5	0.0	14
2020-04-06 11:05:00	3.5	4.0	4.0	0.0	6.0	0.0	14
2020-04-06 11:40:00	0.0	8.0	0.0	0.0	8.0	0.0	14
2020-04-06 11:45:00	2.0	2.0	9.0	0.0	6.0	0.0	14
2020-04-06 11:50:00	4.0	10.0	8.0	0.0	10.0	0.0	14
2020-04-06 12:00:00	7.0	10.0	10.0	0.0	4.0	0.0	14
2020-04-06 12:05:00	5.0	1.0	9.0	0.0	7.0	0.0	14
2020-04-06 12:15:00	9.0	8.0	8.0	0.0	3.0	0.0	14
2020-04-06 12:35:00	4.0	0.0	5.0	0.0	10.0	0.0	14
2020-04-06 12:55:00	8.0	8.0	9.0	0.0	1.0	0.0	14
2020-04-06 13:20:00	5.0	6.0	4.0	0.0	3.0	0.0	14
2020-04-06 13:40:00	10.0	1.0	5.0	0.0	10.0	0.0	14
2020-04-06 14:10:00	6.0	5.5	3.0	0.0	2.5	1.0	14
2020-04-06 14:15:00	10.0	5.0	7.0	0.0	1.0	0.0	14
2020-04-06 14:35:00	0.6666666666666666	1.6666666666666667	0.6666666666666666	0.0	3.3333333333333335	0.3333333333333333	14
2020-04-06 14:40:00	9.5	6.5	4.5	0.0	7.0	0.0	14
