DateTime	sewer_and_water	power	roads_and_bridges	medical	buildings	shake_intensity	location
2020-04-06 00:00:00	2.0	4.0	1.0	0.0	4.0	0.0	17
2020-04-06 00:25:00	2.0	0.0	7.0	0.0	9.0	0.0	17
2020-04-06 00:35:00	2.0	0.0	3.0	0.0	4.0	0.0	17
2020-04-06 04:10:00	2.0	6.0	10.0	0.0	3.0	0.0	17
2020-04-06 05:40:00	0.0	5.0	2.0	0.0	10.0	0.0	17
2020-04-06 06:40:00	4.0	1.0	7.0	0.0	7.0	0.0	17
2020-04-06 07:10:00	6.333333333333333	5.333333333333333	1.0	0.0	3.6666666666666665	0.3333333333333333	17
2020-04-06 07:20:00	3.0	2.0	1.0	0.0	3.0	0.0	17
2020-04-06 07:45:00	8.0	9.0	1.0	0.0	2.0	0.0	17
2020-04-06 08:25:00	6.0	5.0	1.0	0.0	4.0	1.0	17
2020-04-06 08:40:00	8.0	6.0	10.0	0.0	10.0	0.0	17
2020-04-06 09:00:00	1.0	4.0	10.0	0.0	1.0	0.0	17
2020-04-06 09:05:00	5.0	4.0	2.0	0.0	5.0	0.0	17
2020-04-06 09:20:00	10.0	10.0	10.0	0.0	1.0	0.0	17
2020-04-06 10:10:00	2.0	9.0	6.0	0.0	7.0	0.0	17
2020-04-06 10:20:00	2.5	6.0	6.0	0.0	3.0	0.0	17
2020-04-06 10:40:00	1.0	5.0	4.0	0.0	10.0	0.0	17
2020-04-06 11:00:00	10.0	10.0	6.0	0.0	0.0	0.0	17
2020-04-06 11:20:00	3.0	2.0	8.0	0.0	1.0	0.0	17
2020-04-06 11:50:00	9.0	6.0	3.0	0.0	10.0	0.0	17
2020-04-06 12:25:00	2.0	10.0	10.0	0.0	9.0	0.0	17
2020-04-06 12:35:00	6.0	10.0	1.0	0.0	10.0	0.0	17
2020-04-06 13:10:00	2.0	1.0	8.0	0.0	4.0	0.0	17
2020-04-06 13:15:00	1.0	0.0	3.0	0.0	10.0	0.0	17
2020-04-06 13:20:00	7.0	8.0	10.0	0.0	2.0	0.0	17
2020-04-06 13:55:00	6.0	9.0	10.0	0.0	4.0	0.0	17
2020-04-06 14:15:00	1.0	10.0	9.0	0.0	7.0	0.0	17
2020-04-06 14:40:00	7.0	10.0	5.0	0.0	8.0	0.0	17
2020-04-06 15:05:00	1.0	4.5	4.0	0.0	3.5	0.5	17
2020-04-06 15:30:00	8.0	10.0	4.0	0.0	9.0	0.0	17
2020-04-06 16:05:00	0.0	1.0	1.0	0.0	0.0	0.0	17
2020-04-06 16:10:00	0.5	0.0	0.0	0.0	0.0	0.0	17
2020-04-06 16:15:00	0.0	0.0	0.0	0.0	0.0	0.0	17
2020-04-06 16:20:00	0.5	0.5	1.0	0.0	0.5	0.5	17
2020-04-06 16:25:00	0.0	0.0	0.0	0.0	0.0	0.0	17
2020-04-06 16:30:00	0.0	1.0	0.0	0.0	1.0	0.0	17
2020-04-06 17:25:00	9.0	6.0	2.5	0.0	4.5	0.5	17
2020-04-06 17:35:00	2.0	0.0	10.0	0.0	4.0	0.0	17
2020-04-06 17:40:00	1.0	1.0	0.0	0.0	1.0	0.0	17
2020-04-06 17:50:00	0.0	0.0	0.0	0.0	0.0	0.0	17
2020-04-06 17:55:00	1.0	8.0	10.0	0.0	0.0	0.0	17
2020-04-06 18:15:00	9.0	3.0	5.0	0.0	4.0	0.0	17
2020-04-06 18:25:00	1.0	0.0	0.0	0.0	0.0	0.0	17
2020-04-06 18:35:00	1.0	1.0	0.0	0.0	0.0	0.0	17
2020-04-06 18:45:00	5.0	2.0	0.0	0.0	0.0	0.0	17
2020-04-06 18:55:00	0.0	1.0	0.0	0.0	0.0	1.0	17
2020-04-06 19:15:00	8.0	5.0	10.0	0.0	8.0	0.0	17
2020-04-06 19:35:00	5.0	9.0	1.0	0.0	2.0	0.0	17
2020-04-06 20:00:00	0.0	0.0	0.0	0.0	1.0	0.0	17
2020-04-06 20:05:00	1.0	0.0	1.0	0.0	0.0	0.0	17
2020-04-06 20:30:00	2.0	10.0	0.0	0.0	0.0	0.0	17
2020-04-06 20:50:00	8.0	7.0	9.0	0.0	10.0	0.0	17
2020-04-06 21:05:00	5.0	9.0	0.0	0.0	7.0	0.0	17
2020-04-06 21:30:00	9.0	9.0	9.0	0.0	10.0	0.0	17
2020-04-06 22:30:00	10.0	4.0	0.0	0.0	5.0	0.0	17
2020-04-06 23:45:00	7.0	2.0	10.0	0.0	0.0	0.0	17
2020-04-07 00:15:00	8.0	5.0	7.0	0.0	2.5	0.5	17
2020-04-07 00:30:00	4.0	0.0	9.0	0.0	0.0	0.0	17
2020-04-07 01:30:00	3.0	10.0	1.0	0.0	1.0	0.0	17
2020-04-07 02:25:00	10.0	3.0	0.0	0.0	5.0	0.0	17
2020-04-07 02:45:00	5.0	5.0	5.0	0.0	10.0	0.0	17
2020-04-07 03:00:00	10.0	8.0	10.0	0.0	0.0	0.0	17
2020-04-07 03:50:00	9.0	9.0	6.0	0.0	10.0	1.0	17
2020-04-07 03:55:00	0.0	5.0	0.0	0.0	3.0	0.0	17
2020-04-07 04:00:00	6.0	4.5	7.5	0.0	1.0	0.5	17
2020-04-07 05:35:00	1.0	8.0	10.0	2.0	10.0	0.0	17
2020-04-07 06:15:00	8.5	2.5	8.5	0.0	7.0	0.0	17
2020-04-07 06:35:00	2.0	0.0	7.0	0.0	5.0	1.0	17
2020-04-07 07:45:00	4.0	4.0	3.0	0.0	4.0	0.0	17
2020-04-07 08:30:00	8.0	9.0	2.0	0.0	0.0	0.0	17
2020-04-07 08:45:00	9.0	5.0	10.0	0.0	1.0	1.0	17
2020-04-07 09:10:00	5.0	7.0	10.0	0.0	0.0	0.0	17
2020-04-07 09:40:00	4.0	6.0	3.0	0.0	8.0	0.0	17
2020-04-07 11:05:00	3.0	5.0	10.0	0.0	10.0	1.0	17
2020-04-07 11:15:00	6.0	4.0	9.0	0.0	9.0	0.0	17
2020-04-07 12:55:00	4.0	1.0	5.0	0.0	5.0	0.0	17
2020-04-07 13:45:00	10.0	8.0	10.0	2.0	1.0	0.0	17
2020-04-07 13:55:00	0.0	10.0	7.0	0.0	9.0	0.0	17
2020-04-07 14:10:00	4.0	8.0	1.0	0.0	4.0	0.0	17
2020-04-07 14:25:00	2.0	10.0	10.0	0.0	10.0	0.0	17
2020-04-07 14:40:00	2.5	1.0	2.5	0.0	5.0	0.0	17
2020-04-07 15:05:00	5.0	4.5	5.0	0.0	9.5	0.0	17
2020-04-07 15:55:00	7.0	8.0	1.0	0.0	3.0	0.0	17
2020-04-07 16:35:00	6.0	4.0	10.0	0.0	10.0	0.0	17
2020-04-07 17:00:00	2.0	5.0	9.0	0.0	9.0	0.0	17
2020-04-07 17:05:00	9.0	3.0	0.0	0.0	0.0	0.0	17
2020-04-07 17:15:00	3.0	6.5	9.5	0.0	4.0	0.0	17
2020-04-07 17:35:00	9.0	10.0	7.0	0.0	9.0	0.0	17
2020-04-07 18:20:00	9.0	9.0	7.0	0.0	1.0	1.0	17
2020-04-07 19:40:00	10.0	3.0	10.0	0.0	10.0	0.0	17
2020-04-07 20:35:00	4.0	3.0	4.0	0.0	10.0	0.0	17
2020-04-07 21:40:00	4.0	10.0	6.0	0.0	10.0	0.0	17
2020-04-07 21:45:00	8.0	1.0	9.0	0.0	8.0	0.0	17
2020-04-07 21:50:00	7.0	8.0	10.0	0.0	4.0	0.0	17
2020-04-07 22:50:00	5.0	10.0	1.0	0.0	7.0	0.0	17
2020-04-07 23:10:00	6.0	9.0	10.0	0.0	3.0	0.0	17
2020-04-07 23:15:00	3.0	5.0	5.0	0.0	2.0	0.0	17
2020-04-07 23:35:00	8.0	3.0	2.0	0.0	4.0	0.0	17
2020-04-07 23:45:00	10.0	7.0	9.0	0.0	7.0	0.0	17
2020-04-07 23:55:00	10.0	5.0	2.0	0.0	10.0	0.0	17
2020-04-08 01:00:00	10.0	2.0	10.0	0.0	9.0	0.0	17
2020-04-08 01:05:00	3.0	4.0	10.0	0.0	4.0	1.0	17
2020-04-08 01:10:00	4.0	0.0	9.0	0.0	3.0	0.0	17
2020-04-08 01:15:00	8.0	6.0	0.0	0.0	9.0	0.0	17
