DateTime	sewer_and_water	power	roads_and_bridges	medical	buildings	shake_intensity	location
2020-04-06 00:05:00	6.0	2.0	0.0	7.0	9.0	0.0	5
2020-04-06 00:10:00	3.0	4.0	3.0	9.0	4.0	0.0	5
2020-04-06 00:40:00	2.5	4.5	5.5	4.0	7.0	0.0	5
2020-04-06 00:50:00	9.0	1.0	2.0	5.0	1.0	0.0	5
2020-04-06 01:35:00	2.0	3.0	5.0	4.0	10.0	0.0	5
2020-04-06 01:50:00	9.0	7.0	0.0	5.0	5.0	0.0	5
2020-04-06 02:50:00	7.0	7.0	5.0	10.0	8.0	0.0	5
2020-04-06 03:00:00	4.0	2.0	2.0	7.0	1.0	0.0	5
2020-04-06 03:25:00	10.0	1.0	2.0	10.0	4.0	0.0	5
2020-04-06 03:40:00	8.0	8.0	2.0	8.0	10.0	0.0	5
2020-04-06 03:45:00	4.0	4.5	2.5	1.5	5.0	0.5	5
2020-04-06 04:15:00	6.666666666666667	4.333333333333333	7.0	4.333333333333333	6.0	0.0	5
2020-04-06 04:45:00	3.0	10.0	10.0	3.0	6.0	0.0	5
2020-04-06 04:50:00	8.0	10.0	10.0	4.0	2.0	0.0	5
2020-04-06 05:05:00	0.0	8.0	0.0	7.0	10.0	0.0	5
2020-04-06 05:15:00	3.0	10.0	10.0	10.0	8.0	1.0	5
2020-04-06 05:30:00	0.0	10.0	10.0	5.0	2.0	0.0	5
2020-04-06 05:40:00	9.0	10.0	5.0	8.0	9.0	0.0	5
2020-04-06 05:45:00	9.0	6.0	3.0	1.0	8.0	0.0	5
2020-04-06 05:55:00	5.0	7.0	3.0	9.0	3.0	0.0	5
2020-04-06 06:25:00	9.0	10.0	2.0	4.0	9.0	0.0	5
2020-04-06 06:30:00	0.5	5.0	3.0	8.0	5.5	0.0	5
2020-04-06 06:55:00	10.0	7.0	0.0	3.0	5.0	0.0	5
2020-04-06 07:00:00	3.0	9.0	7.0	1.0	0.0	1.0	5
2020-04-06 08:15:00	8.0	5.0	6.0	9.0	6.0	0.0	5
2020-04-06 08:30:00	6.0	5.0	10.0	0.0	6.0	0.0	5
2020-04-06 08:45:00	3.0	10.0	10.0	9.0	1.0	0.0	5
2020-04-06 08:50:00	6.0	1.0	0.0	9.0	1.0	0.0	5
2020-04-06 09:00:00	0.0	5.0	6.0	10.0	5.0	0.0	5
2020-04-06 09:05:00	1.0	5.0	10.0	10.0	4.0	1.0	5
2020-04-06 09:10:00	6.0	10.0	8.0	4.0	9.0	0.0	5
2020-04-06 09:50:00	1.0	7.0	10.0	4.0	10.0	0.0	5
2020-04-06 10:15:00	9.0	4.0	10.0	9.0	2.0	0.0	5
2020-04-06 11:00:00	10.0	0.0	1.0	2.0	2.0	0.0	5
2020-04-06 11:30:00	8.0	9.0	10.0	10.0	4.0	0.0	5
2020-04-06 11:35:00	2.0	0.0	3.0	2.0	7.0	0.0	5
2020-04-06 12:10:00	6.0	1.0	4.0	6.0	9.0	0.0	5
2020-04-06 12:15:00	5.0	1.0	10.0	5.0	4.0	0.0	5
2020-04-06 12:20:00	2.0	1.0	6.0	1.0	0.0	0.0	5
2020-04-06 12:50:00	0.0	10.0	10.0	10.0	10.0	0.0	5
2020-04-06 12:55:00	5.0	6.0	10.0	0.0	1.0	0.0	5
2020-04-06 13:20:00	6.0	9.5	4.0	10.0	8.0	0.0	5
2020-04-06 14:05:00	10.0	8.0	7.0	2.0	0.0	0.0	5
2020-04-06 14:25:00	2.0	5.0	6.0	10.0	7.0	0.0	5
2020-04-06 14:35:00	10.0	8.0	9.0	3.0	6.0	0.0	5
2020-04-06 14:40:00	0.5	1.0	3.0	2.5	3.0	0.5	5
2020-04-06 14:50:00	0.0	3.0	0.0	0.0	1.0	0.0	5
2020-04-06 14:55:00	0.0	1.0	1.0	1.0	2.0	1.0	5
2020-04-06 15:00:00	0.5	1.5	0.5	0.0	1.0	0.0	5
2020-04-06 15:05:00	2.0	1.0	2.0	0.0	7.0	0.0	5
2020-04-06 15:15:00	3.0	4.0	8.0	4.0	7.0	0.0	5
2020-04-06 15:20:00	0.0	1.0	0.0	0.0	0.0	1.0	5
2020-04-06 15:30:00	0.0	2.0	0.0	1.0	0.0	0.0	5
2020-04-06 15:35:00	10.0	1.0	0.0	5.0	1.0	0.0	5
2020-04-06 15:40:00	0.0	3.0	0.0	1.0	1.0	0.0	5
2020-04-06 15:50:00	0.0	2.0	0.0	1.0	1.0	0.0	5
2020-04-06 16:00:00	0.8	3.5	0.5	2.2	0.6	0.2	5
2020-04-06 16:05:00	0.5	1.8333333333333333	0.5	0.5	1.1666666666666667	0.16666666666666666	5
