DateTime	sewer_and_water	power	roads_and_bridges	medical	buildings	shake_intensity	location
2020-04-06 00:00:00	6.0	3.0	10.0	10.0	9.0	0.0	3
2020-04-06 00:10:00	5.0	9.0	10.0	7.0	0.0	1.0	3
2020-04-06 00:15:00	4.0	7.0	5.0	0.0	9.0	0.0	3
2020-04-06 00:20:00	0.0	7.0	10.0	10.0	1.0	0.0	3
2020-04-06 00:25:00	4.0	3.0	7.0	4.0	3.0	0.0	3
2020-04-06 00:35:00	7.5	4.5	8.5	6.0	2.5	0.0	3
2020-04-06 00:40:00	10.0	2.0	5.0	6.0	3.0	0.0	3
2020-04-06 00:50:00	0.0	4.0	3.0	10.0	3.0	0.0	3
2020-04-06 01:00:00	0.0	3.0	5.0	2.0	7.0	0.0	3
2020-04-06 01:10:00	0.5	5.5	5.0	5.0	5.5	0.0	3
2020-04-06 01:15:00	6.0	10.0	3.0	2.0	4.0	0.0	3
2020-04-06 01:20:00	6.0	4.0	8.0	9.0	10.0	0.0	3
2020-04-06 01:30:00	5.0	10.0	7.0	6.0	5.0	0.0	3
2020-04-06 01:40:00	1.0	4.5	5.0	6.5	5.5	0.0	3
2020-04-06 01:45:00	6.5	0.0	7.5	3.5	5.5	0.0	3
2020-04-06 01:50:00	9.0	2.5	6.0	3.5	9.0	0.0	3
2020-04-06 02:10:00	10.0	0.0	2.0	0.0	6.0	0.0	3
2020-04-06 02:20:00	3.5	3.5	3.5	6.5	1.5	0.0	3
2020-04-06 02:25:00	4.0	10.0	10.0	5.0	3.0	0.0	3
2020-04-06 02:30:00	7.0	0.0	4.0	8.0	3.0	0.0	3
2020-04-06 02:40:00	10.0	3.0	4.0	10.0	8.0	0.0	3
2020-04-06 03:00:00	4.0	10.0	3.0	2.0	2.0	0.0	3
2020-04-06 03:05:00	5.0	8.0	2.5	9.0	4.0	0.5	3
2020-04-06 03:35:00	5.5	1.0	5.0	5.0	10.0	0.0	3
2020-04-06 03:45:00	2.0	7.0	0.0	2.0	1.0	0.0	3
2020-04-06 04:05:00	10.0	9.0	0.0	6.0	10.0	0.0	3
2020-04-06 05:20:00	3.5	8.5	6.5	4.0	7.5	0.0	3
2020-04-06 05:30:00	0.0	3.0	10.0	9.0	3.0	0.0	3
2020-04-06 05:35:00	2.0	6.0	2.0	4.0	3.0	1.0	3
2020-04-06 05:40:00	4.666666666666667	8.333333333333334	5.333333333333333	5.666666666666667	4.666666666666667	0.0	3
2020-04-06 05:45:00	5.5	7.0	5.0	8.0	8.0	0.0	3
2020-04-06 06:00:00	8.0	0.0	7.0	4.0	10.0	0.0	3
2020-04-06 06:10:00	5.0	6.0	5.75	6.0	4.75	0.0	3
2020-04-06 06:15:00	3.0	10.0	1.0	6.0	10.0	0.0	3
2020-04-06 06:25:00	8.5	7.0	6.5	7.5	3.0	0.0	3
2020-04-06 06:30:00	2.0	8.0	10.0	0.0	9.0	0.0	3
2020-04-06 06:35:00	0.0	3.0	5.0	1.0	6.0	0.0	3
2020-04-06 06:40:00	10.0	4.0	6.0	0.0	10.0	0.0	3
2020-04-06 07:00:00	7.0	0.0	5.0	7.0	3.0	0.0	3
2020-04-06 07:10:00	6.0	9.0	7.0	9.0	7.0	0.0	3
2020-04-06 07:15:00	6.5	5.5	5.0	5.0	1.5	0.0	3
2020-04-06 07:20:00	6.0	8.5	6.5	8.0	6.0	0.0	3
2020-04-06 07:25:00	6.0	4.5	7.0	7.5	3.0	0.0	3
2020-04-06 07:35:00	6.0	2.0	5.0	9.0	1.0	0.0	3
2020-04-06 07:50:00	7.0	3.0	10.0	6.0	2.0	1.0	3
2020-04-06 08:00:00	5.666666666666667	7.333333333333333	6.666666666666667	9.666666666666666	5.333333333333333	0.0	3
2020-04-06 08:10:00	6.0	0.0	7.0	6.5	2.5	0.0	3
2020-04-06 08:20:00	6.5	6.25	5.5	7.5	5.5	0.0	3
2020-04-06 08:25:00	3.6666666666666665	5.0	4.333333333333333	2.3333333333333335	1.3333333333333333	0.0	3
2020-04-06 08:35:00	1.0	6.0	8.0	6.0	1.0	0.0	3
2020-04-06 08:40:00	0.0	5.0	8.0	8.0	10.0	0.0	3
2020-04-06 08:45:00	4.0	0.0	6.0	0.0	10.0	0.0	3
2020-04-06 09:05:00	9.0	10.0	1.0	8.0	3.0	0.0	3
2020-04-06 09:10:00	6.0	0.0	10.0	10.0	2.0	0.0	3
2020-04-06 09:15:00	0.0	4.0	0.0	0.0	4.0	0.0	3
2020-04-06 09:20:00	4.0	5.0	2.0	1.0	7.0	0.0	3
2020-04-06 09:25:00	6.0	6.0	1.0	8.0	1.0	0.0	3
2020-04-06 09:40:00	9.0	2.0	7.0	9.0	3.0	0.0	3
2020-04-06 09:50:00	2.0	10.0	10.0	5.0	0.0	0.0	3
2020-04-06 09:55:00	10.0	1.0	10.0	8.0	1.0	0.0	3
2020-04-06 10:00:00	4.0	5.0	9.0	0.0	7.0	0.0	3
2020-04-06 10:10:00	5.0	0.0	1.0	8.0	3.0	0.0	3
2020-04-06 10:30:00	3.0	7.0	0.0	0.0	8.0	0.0	3
2020-04-06 10:35:00	7.0	9.0	10.0	4.0	7.0	0.0	3
2020-04-06 10:45:00	10.0	3.0	9.0	9.0	5.0	0.0	3
2020-04-06 11:05:00	2.0	8.0	6.0	2.0	10.0	0.0	3
2020-04-06 11:10:00	8.0	7.0	0.0	1.0	1.0	0.0	3
2020-04-06 11:15:00	3.0	1.0	5.0	4.0	6.5	0.0	3
2020-04-06 11:30:00	0.0	9.0	1.0	10.0	8.0	0.0	3
2020-04-06 11:40:00	3.0	2.0	4.0	10.0	6.0	0.0	3
2020-04-06 11:45:00	5.0	10.0	5.0	0.0	10.0	0.0	3
2020-04-06 11:50:00	7.0	4.0	9.0	10.0	0.0	0.0	3
2020-04-06 11:55:00	4.0	6.0	6.0	7.0	8.0	0.0	3
2020-04-06 12:10:00	1.0	5.0	8.0	9.0	6.0	0.0	3
2020-04-06 12:25:00	10.0	6.0	6.5	5.0	5.5	0.0	3
2020-04-06 12:30:00	2.0	6.0	6.0	1.0	10.0	0.0	3
2020-04-06 12:35:00	6.0	9.0	10.0	3.0	1.0	0.0	3
2020-04-06 12:45:00	7.0	0.0	9.0	10.0	10.0	0.0	3
2020-04-06 12:50:00	7.0	9.0	7.0	0.0	8.0	0.0	3
2020-04-06 12:55:00	0.0	8.0	6.5	4.0	7.5	0.0	3
2020-04-06 13:00:00	0.0	8.0	0.0	6.0	7.0	0.0	3
2020-04-06 13:10:00	3.0	10.0	2.0	1.0	1.0	0.0	3
2020-04-06 13:20:00	6.0	5.5	9.5	8.0	1.0	0.0	3
2020-04-06 13:25:00	3.0	4.5	4.5	5.25	6.75	0.0	3
2020-04-06 13:30:00	4.0	5.0	5.0	7.0	3.0	1.0	3
2020-04-06 13:45:00	2.0	8.0	7.0	4.0	7.0	0.0	3
2020-04-06 13:50:00	0.0	10.0	6.0	0.0	10.0	0.0	3
2020-04-06 13:55:00	9.0	10.0	5.0	10.0	0.0	0.0	3
2020-04-06 14:00:00	3.0	2.6666666666666665	5.333333333333333	6.333333333333333	7.666666666666667	0.0	3
2020-04-06 14:10:00	7.0	4.0	5.0	0.0	8.0	1.0	3
2020-04-06 14:20:00	10.0	8.0	6.0	2.0	1.0	0.0	3
2020-04-06 14:30:00	3.5	6.0	8.0	8.0	0.5	0.0	3
2020-04-06 14:35:00	3.75	4.5	3.0	3.75	2.5	1.0	3
2020-04-06 14:40:00	3.4545454545454546	2.909090909090909	2.909090909090909	2.272727272727273	3.1818181818181817	1.0909090909090908	3
2020-04-06 14:45:00	3.5555555555555554	2.888888888888889	3.0	2.111111111111111	2.7777777777777777	0.7777777777777778	3
2020-04-06 14:50:00	3.5	4.166666666666667	3.0	3.6666666666666665	4.0	0.6666666666666666	3
2020-04-06 14:55:00	2.857142857142857	2.5714285714285716	3.2857142857142856	1.7142857142857142	3.2857142857142856	1.1428571428571428	3
2020-04-06 15:00:00	3.875	2.625	3.0	2.25	3.25	1.125	3
2020-04-06 15:05:00	3.2857142857142856	2.7142857142857144	2.4285714285714284	2.2857142857142856	2.857142857142857	1.0	3
2020-04-06 15:10:00	3.3333333333333335	3.0	2.6666666666666665	2.0	2.3333333333333335	0.3333333333333333	3
2020-04-06 15:15:00	3.2	2.8	3.6	1.8	2.8	0.8	3
2020-04-06 15:20:00	4.0	2.6666666666666665	3.6666666666666665	2.6666666666666665	4.333333333333333	0.6666666666666666	3
2020-04-06 15:25:00	4.5	2.5	2.25	2.0	3.5	1.0	3
2020-04-06 15:30:00	4.0	4.4	4.2	3.6	4.0	0.4	3
2020-04-06 15:35:00	2.5	3.5	3.25	2.25	3.0	0.75	3
2020-04-06 15:40:00	3.4	2.8	2.6	2.6	2.2	1.0	3
2020-04-06 15:45:00	3.3333333333333335	2.6666666666666665	2.6666666666666665	1.6666666666666667	3.6666666666666665	1.0	3
2020-04-06 15:50:00	3.3333333333333335	3.0	3.3333333333333335	1.3333333333333333	3.3333333333333335	0.6666666666666666	3
2020-04-06 15:55:00	3.0	3.0	3.0	1.0	3.0	1.0	3
2020-04-06 16:00:00	2.8181818181818183	3.3636363636363638	3.090909090909091	2.5454545454545454	3.6363636363636362	0.5454545454545454	3
2020-04-06 16:05:00	3.0	3.2857142857142856	3.238095238095238	2.7142857142857144	3.761904761904762	0.47619047619047616	3
2020-04-06 16:10:00	3.3333333333333335	3.0952380952380953	3.238095238095238	2.4761904761904763	3.1904761904761907	0.3333333333333333	3
2020-04-06 16:15:00	3.260869565217391	2.739130434782609	3.0	2.0434782608695654	3.0	0.5652173913043478	3
2020-04-06 16:20:00	3.4375	2.75	2.6875	2.0	3.6875	0.6875	3
2020-04-06 16:25:00	3.8	3.2	2.5	2.0	3.6	0.8	3
2020-04-06 16:30:00	3.111111111111111	3.0	3.2777777777777777	2.2222222222222223	2.888888888888889	0.6111111111111112	3
2020-04-06 16:35:00	2.6	2.8	2.9	2.3	3.5	0.5	3
2020-04-06 16:40:00	3.066666666666667	2.6666666666666665	3.066666666666667	1.9333333333333333	3.2666666666666666	0.8	3
2020-04-06 16:45:00	3.3333333333333335	3.0833333333333335	3.0833333333333335	2.25	2.75	0.6666666666666666	3
2020-04-06 16:50:00	3.2222222222222223	2.888888888888889	3.2222222222222223	2.3333333333333335	3.3333333333333335	0.4444444444444444	3
