DateTime	sewer_and_water	power	roads_and_bridges	medical	buildings	shake_intensity	location
2020-04-06 00:10:00	0.0	2.0	10.0	0.0	5.0	0.0	12
2020-04-06 00:15:00	10.0	4.0	7.0	0.0	2.0	0.0	12
2020-04-06 01:00:00	10.0	10.0	10.0	0.0	10.0	0.0	12
2020-04-06 01:05:00	0.0	10.0	4.0	0.0	9.0	0.0	12
2020-04-06 01:25:00	10.0	5.0	2.0	0.0	4.0	0.0	12
2020-04-06 01:35:00	1.0	10.0	7.0	0.0	3.0	0.0	12
2020-04-06 02:20:00	6.0	10.0	10.0	0.0	1.0	0.0	12
2020-04-06 02:30:00	7.0	10.0	7.0	0.0	10.0	1.0	12
2020-04-06 02:55:00	3.0	8.0	7.0	0.0	0.0	0.0	12
2020-04-06 03:00:00	3.0	9.0	5.0	0.0	1.0	0.0	12
2020-04-06 03:35:00	4.0	5.0	10.0	0.0	7.0	0.0	12
2020-04-06 05:10:00	7.0	9.0	10.0	0.0	3.0	0.0	12
2020-04-06 05:20:00	10.0	6.0	4.0	0.0	7.0	0.0	12
2020-04-06 06:00:00	0.0	2.0	1.0	0.0	10.0	0.0	12
2020-04-06 06:40:00	4.0	10.0	10.0	0.0	0.0	0.0	12
2020-04-06 07:10:00	3.0	10.0	4.0	0.0	2.0	0.0	12
2020-04-06 07:25:00	10.0	0.0	3.0	0.0	6.0	0.0	12
2020-04-06 07:50:00	0.0	2.5	2.0	0.0	9.0	0.0	12
2020-04-06 09:05:00	0.0	2.0	7.0	0.0	10.0	0.0	12
2020-04-06 09:10:00	4.0	10.0	0.0	0.0	10.0	0.0	12
2020-04-06 09:30:00	5.0	6.0	7.0	0.0	4.0	0.0	12
2020-04-06 09:55:00	8.0	4.0	6.0	0.0	10.0	1.0	12
2020-04-06 10:35:00	5.0	10.0	8.0	0.0	1.0	0.0	12
2020-04-06 10:50:00	5.0	8.0	2.0	0.0	10.0	0.0	12
2020-04-06 11:05:00	10.0	6.0	10.0	0.0	6.0	0.0	12
2020-04-06 11:15:00	1.0	6.0	0.0	0.0	1.0	0.0	12
2020-04-06 11:30:00	9.0	5.0	1.0	0.0	6.0	1.0	12
2020-04-06 11:35:00	5.0	10.0	6.0	0.0	8.0	0.0	12
2020-04-06 11:55:00	10.0	6.0	10.0	0.0	2.0	0.0	12
2020-04-06 12:05:00	3.5	6.0	5.0	3.5	4.0	0.0	12
2020-04-06 12:20:00	10.0	1.0	10.0	0.0	1.0	0.0	12
2020-04-06 12:35:00	9.0	3.0	0.0	0.0	1.0	0.0	12
2020-04-06 12:40:00	1.0	9.0	3.0	0.0	5.0	0.0	12
2020-04-06 13:10:00	5.0	1.0	9.0	0.0	10.0	0.0	12
2020-04-06 13:15:00	10.0	4.0	1.0	0.0	1.0	0.0	12
2020-04-06 14:25:00	6.0	10.0	0.0	0.0	3.0	0.0	12
2020-04-06 14:35:00	0.0	0.0	0.0	0.0	0.0	1.0	12
