DateTime	sewer_and_water	power	roads_and_bridges	medical	buildings	shake_intensity	location
2020-04-06 00:35:00	2.0	10.0	3.0	5.0	5.0	0.0	1
2020-04-06 01:20:00	10.0	7.0	6.0	7.0	3.0	0.0	1
2020-04-06 01:25:00	5.0	0.0	6.0	3.0	6.0	1.0	1
2020-04-06 01:35:00	9.0	10.0	2.0	4.0	0.0	0.0	1
2020-04-06 02:00:00	6.0	1.0	0.0	10.0	10.0	0.0	1
2020-04-06 02:15:00	6.0	9.0	4.5	7.5	5.5	0.0	1
2020-04-06 02:20:00	3.0	0.0	10.0	10.0	6.0	0.0	1
2020-04-06 02:25:00	4.0	9.0	3.5	7.5	7.0	0.0	1
2020-04-06 02:30:00	5.0	0.0	4.0	4.0	10.0	0.0	1
2020-04-06 03:00:00	10.0	2.0	0.0	10.0	10.0	0.0	1
2020-04-06 03:05:00	4.0	9.0	8.0	8.0	7.0	0.0	1
2020-04-06 03:50:00	2.0	0.0	10.0	3.0	4.0	0.0	1
2020-04-06 04:15:00	3.0	8.0	3.0	3.0	6.0	0.0	1
2020-04-06 04:40:00	10.0	3.0	7.0	8.0	2.0	0.0	1
2020-04-06 05:20:00	10.0	10.0	0.0	7.0	5.0	0.0	1
2020-04-06 06:25:00	10.0	4.0	0.0	4.0	10.0	1.0	1
2020-04-06 06:30:00	10.0	10.0	0.0	10.0	2.0	0.0	1
2020-04-06 06:40:00	5.0	1.0	9.0	0.0	1.0	0.0	1
2020-04-06 06:50:00	5.0	3.0	2.0	1.0	8.0	0.0	1
2020-04-06 07:00:00	3.0	7.0	8.0	10.0	5.0	0.0	1
2020-04-06 07:15:00	5.0	4.0	8.0	2.0	2.0	0.0	1
2020-04-06 07:40:00	4.0	2.5	1.5	5.0	10.0	0.0	1
2020-04-06 08:05:00	6.0	4.0	7.0	10.0	0.0	0.0	1
2020-04-06 08:20:00	4.0	10.0	10.0	9.0	10.0	0.0	1
2020-04-06 08:30:00	0.0	5.0	10.0	5.0	7.0	0.0	1
2020-04-06 09:15:00	6.0	1.0	6.0	10.0	10.0	0.0	1
2020-04-06 09:35:00	10.0	4.0	10.0	5.0	6.0	0.0	1
2020-04-06 09:45:00	6.0	4.0	7.0	1.0	10.0	0.0	1
2020-04-06 10:00:00	0.0	0.0	4.0	1.0	3.0	0.0	1
2020-04-06 10:25:00	9.0	2.0	2.0	9.0	10.0	0.0	1
2020-04-06 10:45:00	2.0	9.0	9.0	6.0	0.0	0.0	1
2020-04-06 11:15:00	1.0	4.0	4.0	8.0	8.0	0.0	1
2020-04-06 11:30:00	10.0	9.0	7.0	1.0	6.0	1.0	1
2020-04-06 11:40:00	10.0	10.0	7.0	9.0	10.0	0.0	1
2020-04-06 11:45:00	4.0	7.0	10.0	0.0	0.0	0.0	1
2020-04-06 12:00:00	4.5	3.5	8.0	7.0	4.5	0.0	1
2020-04-06 12:15:00	3.0	1.0	0.0	7.0	9.0	0.0	1
2020-04-06 13:15:00	9.0	2.0	4.0	8.0	9.0	0.0	1
2020-04-06 14:05:00	9.0	1.0	1.0	7.0	1.0	0.0	1
2020-04-06 14:10:00	8.0	10.0	8.0	7.0	0.0	0.0	1
2020-04-06 14:15:00	9.0	3.0	5.0	9.0	5.0	1.0	1
2020-04-06 14:25:00	10.0	7.0	0.0	0.0	5.0	0.0	1
2020-04-06 14:35:00	0.0	0.0	0.0	0.0	0.0	0.0	1
2020-04-06 14:45:00	0.0	1.0	0.0	0.0	2.0	0.0	1
2020-04-06 14:50:00	1.0	0.5	4.0	3.5	0.0	0.5	1
2020-04-06 15:10:00	0.0	1.0	0.0	1.0	0.0	0.0	1
2020-04-06 15:30:00	6.0	6.0	9.0	7.0	2.5	0.0	1
2020-04-06 15:40:00	1.0	0.0	0.0	0.0	0.0	0.0	1
2020-04-06 15:45:00	4.0	0.0	8.0	2.0	5.0	0.0	1
2020-04-06 15:50:00	6.5	5.5	5.5	2.5	8.0	0.0	1
2020-04-06 15:55:00	0.0	2.0	8.0	3.0	1.0	0.0	1
2020-04-06 16:00:00	0.5	0.0	0.0	0.5	0.0	0.5	1
2020-04-06 16:05:00	0.0	0.0	0.0	0.0	0.0	0.0	1
2020-04-06 16:10:00	0.0	1.0	0.0	0.0	1.0	0.0	1
2020-04-06 16:15:00	1.0	4.0	4.0	0.0	2.0	0.3333333333333333	1
2020-04-06 16:20:00	0.0	0.0	0.0	0.0	0.0	0.0	1
2020-04-06 16:25:00	2.5	0.5	5.5	5.5	0.0	0.0	1
2020-04-06 16:30:00	2.0	0.0	0.0	1.0	0.0	0.0	1
2020-04-06 16:35:00	5.0	2.0	8.0	8.0	8.0	0.0	1
2020-04-06 16:40:00	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.0	1
2020-04-06 16:50:00	0.0	0.0	0.0	0.0	0.0	0.0	1
2020-04-06 16:55:00	0.0	0.0	0.0	1.0	1.0	1.0	1
2020-04-06 17:10:00	0.5	2.5	2.5	3.0	5.0	0.5	1
2020-04-06 17:25:00	5.0	1.0	3.5	1.5	4.5	0.0	1
2020-04-06 17:30:00	0.0	0.0	0.0	0.0	0.0	0.5	1
2020-04-06 17:40:00	7.0	0.0	6.0	3.0	10.0	0.0	1
2020-04-06 17:45:00	4.0	10.0	0.0	10.0	4.0	0.0	1
2020-04-06 17:50:00	0.0	0.0	0.0	0.0	0.0	1.0	1
2020-04-06 17:55:00	0.0	1.0	1.0	0.0	8.0	1.0	1
2020-04-06 18:05:00	0.5	0.0	0.5	0.0	0.0	0.0	1
2020-04-06 19:05:00	0.0	4.0	0.0	5.0	10.0	0.0	1
2020-04-06 19:15:00	1.0	10.0	9.0	9.0	4.0	0.0	1
2020-04-06 19:20:00	8.0	9.0	4.0	7.0	1.0	0.0	1
2020-04-06 19:30:00	6.0	1.0	1.0	8.0	3.0	0.0	1
2020-04-06 19:45:00	4.5	1.0	3.5	5.0	4.0	0.0	1
2020-04-06 20:35:00	10.0	3.0	10.0	7.0	10.0	0.0	1
